filepaths,users,genders,words,f0_prob,f0_std,f0_mean
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F003_008.wav,F003,F,hospital,"[[235.6107293 ]
 [235.6107293 ]
 [235.6107293 ]
 [238.3483941 ]
 [238.3483941 ]
 [242.51465064]]",237.67,2.49
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F003_009.wav,F003,F,hospital,"[[238.3483941 ]
 [236.97560837]
 [236.97560837]
 [239.7291323 ]
 [251.06691133]]",240.62,5.32
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F003_010.wav,F003,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_001.wav,F004,F,hospital,"[[264.46410181]
 [258.42373338]
 [245.33253515]
 [256.9353222 ]]",256.29,6.93
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_002.wav,F004,F,hospital,"[[223.67518947]
 [255.45548363]
 [206.29924935]
 [242.51465064]
 [256.9353222 ]]",236.98,19.43
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_003.wav,F004,F,hospital,"[[         nan]
 [255.45548363]]",,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_004.wav,F004,F,hospital,"[[218.56644108]
 [252.52132715]
 [243.91952372]
 [259.92076683]]",243.73,15.59
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_005.wav,F004,F,hospital,"[[256.9353222 ]
 [201.58736798]
 [248.18316189]
 [261.42647252]]",242.03,23.83
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_006.wav,F004,F,hospital,"[[259.92076683]
 [256.9353222 ]]",258.43,1.49
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_007.wav,F004,F,hospital,[[261.42647252]],261.43,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_008.wav,F004,F,hospital,"[[253.98416831]
 [251.06691133]
 [267.53702665]]",257.53,7.18
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_009.wav,F004,F,hospital,"[[248.18316189]
 [249.62087232]
 [262.94090067]]",253.58,6.64
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F004_010.wav,F004,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_001.wav,F005,F,hospital,"[[190.2731384 ]
 [190.2731384 ]
 [190.2731384 ]
 [175.49199675]
 [234.25371135]
 [238.3483941 ]]",203.15,24.04
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_002.wav,F005,F,hospital,"[[211.12126572]
 [207.49432874]]",209.31,1.81
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_003.wav,F005,F,hospital,"[[193.59905428]
 [200.42631018]
 [209.90529671]
 [212.34427877]]",204.07,7.51
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_004.wav,F005,F,hospital,"[[213.57437667]
 [211.12126572]]",212.35,1.23
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_005.wav,F005,F,hospital,"[[200.42631018]
 [200.42631018]
 [202.75515173]
 [164.68835786]
 [202.75515173]]",194.21,14.8
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_006.wav,F005,F,hospital,"[[221.10606079]
 [191.37537948]
 [193.59905428]
 [196.98310614]]",200.77,11.91
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_007.wav,F005,F,hospital,"[[206.29924935]
 [184.8564315 ]
 [188.08766501]
 [192.48400577]
 [194.72056219]
 [194.72056219]]",193.53,6.73
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_008.wav,F005,F,hospital,"[[169.5140951 ]
 [189.17724576]
 [191.37537948]
 [193.59905428]
 [195.84856693]]",187.9,9.46
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_009.wav,F005,F,hospital,"[[192.48400577]
 [194.72056219]
 [196.98310614]
 [196.98310614]
 [199.27193958]
 [200.42631018]]",196.81,2.65
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F005_010.wav,F005,F,hospital,"[[158.16224326]
 [156.34559495]]",157.25,0.91
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_001.wav,F006,F,hospital,"[[223.67518947]
 [189.17724576]
 [188.08766501]
 [189.17724576]]",197.53,15.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_002.wav,F006,F,hospital,"[[214.81160044]
 [191.37537948]
 [189.17724576]
 [187.00435977]
 [185.92729391]
 [184.8564315 ]]",192.19,10.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_003.wav,F006,F,hospital,"[[212.34427877]
 [185.92729391]
 [183.7917368 ]
 [182.73317429]
 [182.73317429]]",189.51,11.48
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_004.wav,F006,F,hospital,"[[209.90529671]
 [209.90529671]
 [209.90529671]
 [212.34427877]
 [187.00435977]
 [183.7917368 ]]",202.14,11.91
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_005.wav,F006,F,hospital,"[[211.12126572]
 [211.12126572]
 [212.34427877]
 [216.05599139]
 [185.92729391]
 [183.7917368 ]]",203.39,13.22
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_006.wav,F006,F,hospital,"[[205.11105311]
 [205.11105311]
 [205.11105311]
 [206.29924935]
 [183.7917368 ]
 [182.73317429]]",198.03,10.45
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_007.wav,F006,F,hospital,"[[201.58736798]
 [200.42631018]
 [180.63430477]]",194.22,9.62
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_008.wav,F006,F,hospital,"[[205.11105311]
 [205.11105311]
 [203.92970037]
 [206.29924935]
 [206.29924935]
 [182.73317429]
 [181.68070865]]",198.74,10.49
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_009.wav,F006,F,hospital,"[[206.29924935]
 [207.49432874]
 [207.49432874]
 [208.69633116]
 [208.69633116]
 [184.8564315 ]
 [183.7917368 ]
 [183.7917368 ]]",198.89,11.45
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F006_010.wav,F006,F,hospital,"[[194.72056219]
 [194.72056219]
 [191.37537948]
 [178.55954282]
 [177.53111553]]",187.38,7.73
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_001.wav,F007,F,hospital,"[[217.30759101]
 [216.05599139]
 [213.57437667]
 [212.34427877]
 [176.50861155]
 [176.50861155]
 [176.50861155]
 [177.53111553]
 [179.59392773]
 [179.59392773]
 [179.59392773]
 [179.59392773]]",190.39,17.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_002.wav,F007,F,hospital,"[[198.12421766]
 [175.49199675]
 [177.53111553]
 [178.55954282]
 [171.48375401]]",180.24,9.27
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_003.wav,F007,F,hospital,"[[207.49432874]
 [207.49432874]
 [203.92970037]
 [164.68835786]
 [163.73982272]
 [164.68835786]
 [166.60194441]
 [169.5140951 ]
 [171.48375401]
 [172.47714929]]",179.21,17.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_004.wav,F007,F,hospital,"[[203.92970037]
 [208.69633116]
 [163.73982272]
 [165.64238781]
 [167.56705965]
 [170.49608026]
 [172.47714929]
 [174.48123723]
 [176.50861155]]",178.17,15.57
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_005.wav,F007,F,hospital,"[[170.49608026]
 [169.5140951 ]
 [170.49608026]
 [171.48375401]
 [173.47629925]
 [175.49199675]
 [176.50861155]
 [177.53111553]]",173.12,2.88
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_006.wav,F007,F,hospital,"[[203.92970037]
 [168.53776575]
 [168.53776575]
 [169.5140951 ]
 [171.48375401]
 [174.48123723]
 [174.48123723]
 [177.53111553]]",176.06,10.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_007.wav,F007,F,hospital,"[[211.12126572]
 [164.68835786]
 [164.68835786]
 [176.50861155]
 [179.59392773]]",179.32,17.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_008.wav,F007,F,hospital,"[[209.90529671]
 [208.69633116]
 [179.59392773]
 [179.59392773]]",194.45,14.86
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_009.wav,F007,F,hospital,"[[218.56644108]
 [217.30759101]
 [181.68070865]
 [180.63430477]
 [180.63430477]
 [181.68070865]
 [182.73317429]
 [183.7917368 ]
 [184.8564315 ]
 [184.8564315 ]]",189.67,14.21
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F007_010.wav,F007,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_001.wav,F008,F,hospital,[[245.33253515]],245.33,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_002.wav,F008,F,hospital,"[[228.90334919]
 [199.27193958]
 [199.27193958]
 [245.33253515]
 [246.75373207]]",223.91,21.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_003.wav,F008,F,hospital,"[[231.56307799]
 [216.05599139]
 [195.84856693]
 [196.98310614]
 [198.12421766]
 [205.11105311]
 [207.49432874]
 [213.57437667]
 [222.38691517]
 [226.27416998]]",211.34,12.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_004.wav,F008,F,hospital,"[[226.27416998]
 [213.57437667]
 [192.48400577]
 [192.48400577]
 [193.59905428]
 [195.84856693]
 [198.12421766]
 [200.42631018]
 [206.29924935]
 [209.90529671]]",202.9,10.5
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_005.wav,F008,F,hospital,"[[216.05599139]
 [192.48400577]
 [191.37537948]
 [192.48400577]
 [193.59905428]
 [194.72056219]
 [195.84856693]
 [196.98310614]
 [195.84856693]]",196.6,7.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_006.wav,F008,F,hospital,"[[222.38691517]
 [190.2731384 ]
 [190.2731384 ]
 [191.37537948]
 [194.72056219]
 [195.84856693]
 [198.12421766]
 [200.42631018]]",197.93,9.87
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_007.wav,F008,F,hospital,"[[190.2731384 ]
 [190.2731384 ]
 [190.2731384 ]
 [191.37537948]
 [192.48400577]
 [194.72056219]
 [198.12421766]
 [198.12421766]]",193.21,3.17
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_008.wav,F008,F,hospital,"[[223.67518947]
 [223.67518947]
 [212.34427877]
 [187.00435977]
 [185.92729391]
 [187.00435977]
 [189.17724576]
 [190.2731384 ]
 [193.59905428]
 [196.98310614]]",198.97,14.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_009.wav,F008,F,hospital,"[[222.38691517]
 [221.10606079]
 [221.10606079]
 [193.59905428]
 [193.59905428]
 [200.42631018]
 [203.92970037]
 [206.29924935]
 [207.49432874]]",207.77,10.76
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F008_010.wav,F008,F,hospital,"[[211.12126572]
 [170.49608026]
 [170.49608026]]",184.04,19.15
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_001.wav,F009,F,hospital,"[[222.38691517]
 [224.97092666]
 [184.8564315 ]
 [184.8564315 ]
 [222.38691517]
 [239.7291323 ]]",213.2,20.89
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_002.wav,F009,F,hospital,"[[180.63430477]
 [179.59392773]
 [180.63430477]
 [214.81160044]]",188.92,14.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_003.wav,F009,F,hospital,"[[218.56644108]
 [219.83258359]
 [223.67518947]
 [219.83258359]
 [177.53111553]
 [178.55954282]
 [208.69633116]]",206.67,18.6
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_004.wav,F009,F,hospital,"[[230.2293728 ]
 [236.97560837]
 [173.47629925]
 [173.47629925]
 [188.08766501]]",200.45,27.67
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_005.wav,F009,F,hospital,"[[223.67518947]
 [224.97092666]
 [227.58496291]
 [231.56307799]
 [172.47714929]
 [172.47714929]
 [173.47629925]
 [187.00435977]
 [196.98310614]]",201.13,24.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_006.wav,F009,F,hospital,"[[224.97092666]
 [236.97560837]
 [171.48375401]
 [172.47714929]
 [173.47629925]
 [175.49199675]
 [179.59392773]
 [187.00435977]]",190.18,24.19
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_007.wav,F009,F,hospital,"[[222.38691517]
 [223.67518947]
 [246.75373207]
 [174.48123723]
 [177.53111553]
 [179.59392773]
 [183.7917368 ]
 [192.48400577]]",200.09,25.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_008.wav,F009,F,hospital,"[[224.97092666]
 [256.9353222 ]
 [175.49199675]
 [176.50861155]
 [178.55954282]
 [181.68070865]
 [188.08766501]
 [193.59905428]]",196.98,27.21
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_009.wav,F009,F,hospital,"[[227.58496291]
 [234.25371135]
 [178.55954282]
 [179.59392773]
 [179.59392773]
 [183.7917368 ]
 [188.08766501]
 [198.12421766]]",196.2,20.97
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F009_010.wav,F009,F,hospital,"[[214.81160044]
 [216.05599139]
 [216.05599139]
 [219.83258359]
 [228.90334919]
 [248.18316189]
 [177.53111553]
 [177.53111553]
 [181.68070865]
 [188.08766501]
 [189.17724576]]",205.26,22.53
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_001.wav,F010,F,hospital,[[175.49199675]],175.49,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_002.wav,F010,F,hospital,"[[209.90529671]
 [166.60194441]
 [165.64238781]
 [167.56705965]
 [170.49608026]
 [174.48123723]]",175.78,15.54
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_003.wav,F010,F,hospital,"[[194.72056219]
 [199.27193958]
 [170.49608026]
 [174.48123723]]",184.74,12.44
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_004.wav,F010,F,hospital,"[[198.12421766]
 [198.12421766]
 [201.58736798]
 [202.75515173]
 [166.60194441]
 [164.68835786]
 [163.73982272]
 [163.73982272]
 [168.53776575]
 [171.48375401]]",179.94,16.7
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_005.wav,F010,F,hospital,"[[201.58736798]
 [205.11105311]
 [165.64238781]
 [164.68835786]
 [164.68835786]
 [165.64238781]
 [169.5140951 ]
 [174.48123723]
 [178.55954282]]",176.66,14.98
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_006.wav,F010,F,hospital,"[[192.48400577]
 [196.98310614]
 [163.73982272]
 [163.73982272]
 [164.68835786]
 [167.56705965]
 [172.47714929]
 [177.53111553]
 [176.50861155]]",175.08,11.64
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_007.wav,F010,F,hospital,"[[195.84856693]
 [198.12421766]
 [203.92970037]
 [166.60194441]
 [167.56705965]
 [168.53776575]
 [167.56705965]
 [179.59392773]]",180.97,14.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_008.wav,F010,F,hospital,"[[192.48400577]
 [164.68835786]
 [163.73982272]
 [165.64238781]
 [166.60194441]
 [168.53776575]
 [176.50861155]]",171.17,9.55
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_009.wav,F010,F,hospital,"[[200.42631018]
 [201.58736798]
 [206.29924935]
 [169.5140951 ]
 [185.92729391]
 [192.48400577]]",192.71,12.3
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F010_010.wav,F010,F,hospital,"[[188.08766501]
 [188.08766501]
 [188.08766501]
 [184.8564315 ]]",187.28,1.4
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_001.wav,F011,F,hospital,"[[227.58496291]
 [232.90450925]]",230.24,2.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_002.wav,F011,F,hospital,"[[223.67518947]
 [222.38691517]
 [200.42631018]
 [202.75515173]
 [206.29924935]
 [209.90529671]]",210.91,9.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_003.wav,F011,F,hospital,"[[228.90334919]
 [231.56307799]
 [236.97560837]
 [207.49432874]
 [205.11105311]
 [205.11105311]]",219.19,13.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_004.wav,F011,F,hospital,"[[228.90334919]
 [231.56307799]
 [236.97560837]
 [207.49432874]
 [205.11105311]
 [205.11105311]]",219.19,13.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_005.wav,F011,F,hospital,"[[249.62087232]
 [251.06691133]
 [255.45548363]
 [206.29924935]
 [202.75515173]
 [201.58736798]
 [201.58736798]
 [202.75515173]]",221.39,23.83
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_006.wav,F011,F,hospital,"[[236.97560837]
 [235.6107293 ]
 [238.3483941 ]
 [238.3483941 ]]",237.32,1.14
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_007.wav,F011,F,hospital,"[[239.7291323 ]
 [238.3483941 ]
 [238.3483941 ]
 [200.42631018]
 [198.12421766]
 [196.98310614]
 [199.27193958]
 [202.75515173]]",214.25,19.09
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_008.wav,F011,F,hospital,"[[236.97560837]
 [236.97560837]
 [207.49432874]
 [206.29924935]
 [207.49432874]
 [209.90529671]
 [212.34427877]]",216.78,12.9
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_009.wav,F011,F,hospital,"[[231.56307799]
 [230.2293728 ]
 [206.29924935]
 [207.49432874]
 [208.69633116]
 [211.12126572]]",215.9,10.71
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F011_010.wav,F011,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_001.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_002.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_003.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_004.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_005.wav,F012,F,hospital,"[[239.7291323 ]
 [181.68070865]
 [181.68070865]]",201.03,27.36
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_006.wav,F012,F,hospital,"[[104.34816558]
 [100.21315509]]",102.28,2.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_007.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_008.wav,F012,F,hospital,[[202.75515173]],202.76,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_009.wav,F012,F,hospital,[[248.18316189]],248.18,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F012_010.wav,F012,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_001.wav,F013,F,hospital,"[[175.49199675]
 [177.53111553]
 [181.68070865]
 [184.8564315 ]
 [190.2731384 ]
 [194.72056219]]",184.09,6.76
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_002.wav,F013,F,hospital,"[[175.49199675]
 [175.49199675]
 [176.50861155]
 [178.55954282]
 [181.68070865]]",177.55,2.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_003.wav,F013,F,hospital,"[[175.49199675]
 [175.49199675]
 [176.50861155]
 [178.55954282]
 [181.68070865]
 [184.8564315 ]
 [187.00435977]]",179.94,4.32
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_004.wav,F013,F,hospital,"[[175.49199675]
 [175.49199675]
 [176.50861155]
 [190.2731384 ]
 [194.72056219]]",182.5,8.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_005.wav,F013,F,hospital,"[[177.53111553]
 [176.50861155]
 [175.49199675]
 [176.50861155]
 [184.8564315 ]
 [190.2731384 ]]",180.19,5.47
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_006.wav,F013,F,hospital,"[[183.7917368 ]
 [182.73317429]
 [183.7917368 ]
 [184.8564315 ]
 [187.00435977]
 [190.2731384 ]
 [193.59905428]]",186.58,3.71
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_007.wav,F013,F,hospital,"[[207.49432874]
 [181.68070865]
 [182.73317429]
 [183.7917368 ]
 [185.92729391]
 [188.08766501]
 [193.59905428]
 [201.58736798]]",190.61,8.88
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_008.wav,F013,F,hospital,"[[212.34427877]
 [182.73317429]
 [185.92729391]
 [189.17724576]
 [194.72056219]
 [198.12421766]]",193.84,9.74
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_009.wav,F013,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F013_010.wav,F013,F,hospital,"[[214.81160044]
 [ 88.76555777]]",151.79,63.02
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_001.wav,F014,F,hospital,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_002.wav,F014,F,hospital,"[[211.12126572]
 [211.12126572]
 [214.81160044]
 [216.05599139]
 [269.08685288]]",224.44,22.41
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_003.wav,F014,F,hospital,"[[213.57437667]
 [213.57437667]
 [213.57437667]
 [183.7917368 ]]",206.13,12.9
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_004.wav,F014,F,hospital,"[[208.69633116]
 [208.69633116]
 [185.92729391]
 [185.92729391]
 [275.37645992]]",212.92,32.84
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_005.wav,F014,F,hospital,"[[208.69633116]
 [208.69633116]
 [262.94090067]]",226.78,25.57
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_006.wav,F014,F,hospital,"[[185.92729391]
 [188.08766501]
 [262.94090067]]",212.32,35.81
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/hospital_F014_007.wav,F014,F,hospital,"[[182.73317429]
 [182.73317429]
 [243.91952372]]",203.13,28.84
