filepaths,users,genders,words,f0_prob,f0_mean,f0_std
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F016_008.wav,F016,F,mercado,"[[207.40862727]
 [207.11052064]
 [207.36241606]
 [209.01575385]
 [210.57870987]
 [211.71281902]
 [212.46077732]
 [213.21977758]
 [214.11261809]
 [214.29870425]
 [212.98321736]
 [210.76933209]
 [192.23851011]
 [189.56638979]
 [187.26736939]
 [186.26645052]
 [185.45090045]
 [185.33214089]
 [185.37643369]
 [185.61399194]
 [186.41439692]
 [187.47962169]
 [189.2828046 ]
 [191.95408651]
 [194.63502233]
 [195.9639303 ]
 [196.58426968]
 [197.452457  ]
 [247.83954369]]",200.54,14.07
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F016_009.wav,F016,F,mercado,"[[205.09287711]
 [205.70194368]
 [207.71642874]
 [209.62193176]
 [211.65378292]
 [213.04066295]
 [214.11380425]
 [215.94860064]
 [217.00480176]
 [216.98884474]
 [217.11361708]
 [215.86785378]
 [213.95408384]
 [189.7002146 ]
 [188.02034771]
 [186.7192564 ]
 [186.06807522]
 [185.78635551]
 [185.90100342]
 [186.32393273]
 [186.97382701]
 [188.4582851 ]
 [191.18821697]
 [194.76440629]
 [196.81670019]
 [197.76975348]
 [198.45502636]
 [199.38086358]
 [210.23188261]
 [237.19861858]
 [238.29822957]
 [238.85235067]
 [238.46114578]]",205.73,16.31
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F016_010.wav,F016,F,mercado,"[[209.7930104 ]
 [209.96292401]
 [214.67631175]
 [215.88200691]
 [216.75396123]
 [217.11563448]
 [216.55427944]
 [214.88440707]
 [212.75736691]
 [210.52413239]
 [190.34898432]
 [187.40752473]
 [184.51121001]
 [181.82119364]
 [179.27779114]
 [177.06803301]
 [174.82900931]
 [172.77837621]
 [170.86237843]
 [168.95837191]
 [167.28969297]
 [165.92767164]
 [164.76992453]
 [169.27562765]
 [169.44838393]
 [168.75525355]
 [167.84963694]]",188.89,20.18
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_001.wav,F017,F,mercado,"[[212.34106058]
 [212.4978246 ]
 [212.59482208]
 [212.28042607]
 [212.28401603]
 [213.34593227]
 [215.74507034]
 [223.49149459]
 [225.44853265]
 [226.47949137]
 [226.50680672]
 [225.35634869]
 [223.83980221]
 [215.86527226]
 [213.49613269]
 [211.69963364]
 [209.09367025]
 [206.61321022]
 [205.03113019]
 [204.15408005]
 [204.46113829]
 [205.07763323]
 [205.39886185]
 [205.39719251]
 [205.62625065]
 [206.08502001]
 [206.72646453]
 [207.0716781 ]
 [206.14715403]
 [199.30556165]
 [197.16139115]
 [191.55786903]
 [189.75418003]
 [190.38127284]
 [199.42167844]
 [201.7235222 ]
 [202.68732314]
 [204.04826858]
 [206.29861646]
 [208.29196898]]",208.77,9.21
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_002.wav,F017,F,mercado,"[[210.77037018]
 [210.25926286]
 [210.46650056]
 [210.60796384]
 [211.62442567]
 [213.66831189]
 [221.0862182 ]
 [223.09996464]
 [224.12371486]
 [224.6446276 ]
 [224.44341556]
 [224.02865504]
 [223.2580934 ]
 [212.11593845]
 [209.00638175]
 [207.58465851]
 [206.47051255]
 [205.33025166]
 [204.11648174]
 [202.9970271 ]
 [202.08016672]
 [201.77750165]
 [201.8302978 ]
 [201.59443315]
 [200.91497921]
 [200.19599579]
 [199.65075215]
 [199.24301713]
 [198.61031122]
 [197.57961206]
 [195.74649894]
 [192.21385329]
 [191.50173753]
 [190.58605391]
 [189.91132177]
 [191.25997393]
 [194.73545491]
 [197.44361769]
 [199.41587453]
 [201.81035877]]",205.7,10.26
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_003.wav,F017,F,mercado,"[[211.4859944 ]
 [210.45386955]
 [210.39346961]
 [211.08916432]
 [212.50958987]
 [215.17036916]
 [218.45172958]
 [221.207043  ]
 [222.98846617]
 [224.15316344]
 [225.68719221]
 [226.20142321]
 [212.49901158]
 [209.34358857]
 [205.80338148]
 [203.53981634]
 [202.0143461 ]
 [200.79175972]
 [199.81990212]
 [199.18654182]
 [198.5329205 ]
 [197.97556424]
 [197.52489761]
 [196.98085461]
 [196.57134092]
 [196.50748575]
 [196.60526693]
 [196.5403497 ]
 [195.37030283]
 [193.59795635]
 [189.45520067]
 [189.76797526]
 [189.74307987]
 [192.03187874]
 [195.65062333]
 [198.19399387]
 [199.58736385]
 [200.32534619]
 [201.7012247 ]
 [204.75044613]]",204.26,10.3
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_004.wav,F017,F,mercado,"[[213.44177326]
 [211.39004444]
 [210.54503725]
 [210.31292726]
 [211.21236975]
 [213.26758583]
 [215.46492752]
 [217.16037397]
 [218.6979436 ]
 [219.6492676 ]
 [220.280063  ]
 [220.41727678]
 [219.88898712]
 [213.18936664]
 [210.02836887]
 [208.06362925]
 [206.80394335]
 [205.96352371]
 [204.95032103]
 [204.29978086]
 [204.122059  ]
 [204.0479166 ]
 [203.78592723]
 [202.98249913]
 [201.69755808]
 [200.5147345 ]
 [199.65345547]
 [199.22524032]
 [199.21425993]
 [199.15031794]
 [198.61643417]
 [197.71732536]
 [196.18183267]
 [195.18141799]
 [193.96162036]]",207.17,7.8
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_005.wav,F017,F,mercado,"[[218.16224529]
 [214.77365586]
 [212.05076874]
 [211.5364737 ]
 [211.82387801]
 [213.55163672]
 [215.81808603]
 [218.61031528]
 [221.01019271]
 [222.60517825]
 [223.56932658]
 [223.90100621]
 [223.12282558]
 [211.20514598]
 [207.64318283]
 [205.84194267]
 [204.74293874]
 [203.82066915]
 [202.95011311]
 [202.30162508]
 [201.57482289]
 [200.78019905]
 [199.98295129]
 [199.48161145]
 [199.34942122]
 [199.37692199]
 [199.4893844 ]
 [199.9833104 ]
 [200.34407553]
 [199.5273091 ]
 [198.28408778]
 [196.41096549]
 [194.51647931]
 [193.85586426]
 [194.00130599]
 [193.74172138]
 [195.36597793]
 [196.94924965]
 [198.23162669]
 [199.41361625]
 [200.70108289]
 [203.08196129]
 [206.03679829]]",205.57,9.07
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_006.wav,F017,F,mercado,"[[211.96073854]
 [210.19185135]
 [209.96197052]
 [210.17491618]
 [211.37716421]
 [213.05902393]
 [215.14856196]
 [217.51641498]
 [219.56252256]
 [221.39189139]
 [222.91062691]
 [223.8668786 ]
 [224.5208256 ]
 [224.28199995]
 [215.22900681]
 [211.49846564]
 [208.39776728]
 [206.48613645]
 [205.05837716]
 [203.91731253]
 [202.72799294]
 [201.45127384]
 [200.33807206]
 [199.50216564]
 [199.07278069]
 [198.97530486]
 [198.90299469]
 [198.31331452]
 [197.30525716]
 [195.46262795]
 [187.45659558]
 [187.40973479]
 [187.80532653]
 [189.24661707]
 [192.03726072]
 [195.53324906]
 [197.99055188]
 [199.65636875]]",205.68,10.78
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_007.wav,F017,F,mercado,"[[210.15807779]
 [209.28646059]
 [210.46696483]
 [212.88847026]
 [215.62543328]
 [218.29460551]
 [220.31240705]
 [221.74218255]
 [223.02814549]
 [224.26659706]
 [224.56344246]
 [223.81214268]
 [211.96827505]
 [209.89737817]
 [209.05121316]
 [208.64364534]
 [207.84641003]
 [205.63480974]
 [203.24890074]
 [201.24615773]
 [200.10575928]
 [199.34667288]
 [198.81330781]
 [198.52667381]
 [198.21406186]
 [197.77159408]
 [197.40015166]
 [196.82938335]
 [195.74677377]
 [188.47668921]
 [187.47347096]
 [186.26900882]
 [187.03563321]
 [190.12407967]
 [193.61680465]
 [195.94235425]
 [197.52502905]]",204.9,11.26
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_008.wav,F017,F,mercado,"[[210.18666675]
 [209.88448576]
 [210.00052773]
 [210.09592269]
 [210.71251815]
 [211.9460309 ]
 [213.28482545]
 [215.09586996]
 [216.88139817]
 [218.57436426]
 [219.60243923]
 [220.0133896 ]
 [219.67465574]
 [213.46622352]
 [210.31267879]
 [207.57609064]
 [206.39811983]
 [205.38243406]
 [204.27475311]
 [204.06793276]
 [204.05472242]
 [203.81611778]
 [203.36876255]
 [202.566997  ]
 [201.63675646]
 [200.87789008]
 [200.4888768 ]
 [200.03715867]
 [198.90162394]
 [197.08365555]
 [187.40946315]
 [187.3097094 ]
 [187.2176826 ]
 [189.42694992]
 [193.26544197]
 [196.20046927]
 [197.93289618]
 [198.55129655]
 [198.98760324]
 [199.60350639]
 [219.63205786]]",205.02,9.1
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_009.wav,F017,F,mercado,"[[212.6681455 ]
 [210.6549416 ]
 [209.39429772]
 [209.58406905]
 [210.42769047]
 [211.76629183]
 [213.29425742]
 [215.19532769]
 [217.14195578]
 [218.53090802]
 [219.14051979]
 [219.8361275 ]
 [220.16183984]
 [219.96072927]
 [219.69590013]
 [212.84874965]
 [210.29898905]
 [207.68284761]
 [205.69326386]
 [204.06969661]
 [202.37132784]
 [201.02559251]
 [200.01753643]
 [199.31213507]
 [198.84099731]
 [198.34421677]
 [197.91202824]
 [197.66933957]
 [197.70687853]
 [197.51438004]
 [196.67496943]
 [186.32264219]
 [186.42618994]
 [187.12620767]
 [190.05452714]
 [198.79183635]
 [200.72019773]]",205.54,9.9
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F017_010.wav,F017,F,mercado,"[[210.52202677]
 [209.61306659]
 [209.82616313]
 [210.42010128]
 [210.6487804 ]
 [211.07255536]
 [212.58192268]
 [214.1177114 ]
 [215.14277081]
 [215.5297042 ]
 [215.54415218]
 [214.67247678]]",212.47,2.27
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_001.wav,F018,F,mercado,"[[226.32871207]
 [225.17656549]
 [224.92940043]
 [223.61046675]
 [221.95754038]
 [220.53083479]
 [219.16388985]
 [217.72326406]
 [216.19710423]
 [215.0640877 ]
 [214.48835509]
 [214.47657662]
 [215.64157363]
 [217.01444215]
 [218.48714904]
 [219.94388734]
 [213.17419195]
 [208.64441041]
 [205.39441802]
 [202.87649719]
 [200.93192427]
 [200.16322678]
 [199.8729749 ]
 [199.59510534]
 [199.35542613]
 [199.36123438]
 [199.86047385]
 [200.80218307]
 [202.30439505]
 [203.81161244]
 [205.04907956]
 [205.96999865]
 [206.87435918]
 [208.92856788]
 [215.89265576]
 [215.39553831]
 [211.62634406]
 [221.21041779]
 [222.66559632]
 [222.48467563]
 [222.72215353]
 [223.89789197]
 [226.88353327]]",212.94,8.99
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_002.wav,F018,F,mercado,"[[215.83049868]
 [212.89957793]
 [211.03042088]
 [209.69650406]
 [209.36259053]
 [209.57247301]
 [209.66951735]
 [209.97980908]
 [209.98541447]
 [210.31185644]
 [210.66014483]
 [211.51893682]
 [212.62856371]
 [213.03426388]
 [108.86860436]
 [107.88559401]
 [107.31788225]
 [107.01539603]
 [106.79052874]
 [106.56755104]
 [105.83849781]
 [105.33611769]
 [105.23234006]
 [105.5036107 ]
 [105.95633929]
 [106.07869578]
 [106.01515997]
 [105.81289163]
 [105.77277356]
 [105.36709388]
 [115.19101459]
 [208.93647497]
 [220.46753731]
 [219.9794053 ]
 [219.47600762]
 [219.74893495]
 [220.56970857]
 [221.3757904 ]]",165.88,53.23
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_003.wav,F018,F,mercado,"[[213.32578315]
 [211.20270745]
 [210.07526501]
 [210.22328188]
 [210.34427269]
 [209.84729518]
 [209.07110736]
 [208.52387231]
 [208.82811532]
 [209.59647884]
 [210.74154325]
 [212.94963863]
 [210.56428015]
 [208.42191864]
 [206.63420159]
 [205.45630484]
 [204.37464779]
 [203.4236845 ]
 [202.91433697]
 [202.5722519 ]
 [202.38540256]
 [202.35022461]
 [202.47867413]
 [203.02068041]
 [203.54794854]
 [204.30963947]
 [205.01709729]
 [206.3595706 ]
 [209.09431453]
 [218.14965994]
 [218.41051917]
 [218.21914848]
 [218.07502632]
 [218.04251706]
 [218.08957889]
 [218.5935213 ]
 [221.51495931]
 [223.37874183]
 [224.1379737 ]
 [225.13047177]
 [226.7818023 ]
 [228.21957472]
 [229.60420039]
 [230.16117559]]",212.37,8.19
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_004.wav,F018,F,mercado,"[[215.91972171]
 [216.45386258]
 [215.82446259]
 [214.99699235]
 [214.26390506]
 [214.25185104]
 [214.39210305]
 [214.79992776]
 [215.05778598]
 [215.12823888]
 [215.31888431]
 [215.19732343]
 [215.36722106]
 [215.49436449]
 [215.69716599]
 [213.42270287]
 [212.85244885]
 [206.17656599]
 [203.6655893 ]
 [201.63330523]
 [200.62920134]
 [200.34983187]
 [200.84909952]
 [202.38061848]
 [211.45605466]
 [212.013993  ]
 [212.01085125]
 [211.79966101]
 [211.25916512]
 [212.52119672]
 [212.0152458 ]
 [211.2299107 ]
 [210.43425963]
 [209.95501412]
 [209.11695481]
 [208.95204991]
 [225.53918767]
 [225.93327864]
 [225.7726137 ]
 [225.77518247]
 [226.4632338 ]
 [228.2092354 ]
 [229.40715495]]",213.72,7.29
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_005.wav,F018,F,mercado,"[[212.54772866]
 [212.10398033]
 [210.87074627]
 [210.28646125]
 [209.8868858 ]
 [209.60518306]
 [209.46224392]
 [209.27433174]
 [209.0639836 ]
 [208.99545542]
 [209.01035454]
 [209.5651198 ]
 [210.33395489]
 [211.68561041]
 [212.68903874]
 [213.46116629]
 [212.37191238]
 [214.66920722]
 [211.26029485]
 [208.10031094]
 [206.42067906]
 [205.62799347]
 [205.92872682]
 [214.23659395]
 [215.53527421]
 [215.69583109]
 [215.4178067 ]
 [215.68367919]
 [215.14697145]
 [212.96610825]
 [216.4367808 ]
 [215.93104375]
 [224.04522316]
 [223.99315146]
 [224.08595178]
 [224.07035393]
 [225.1852847 ]
 [227.56721319]
 [230.51575163]
 [232.54780354]
 [233.65129369]]",215.02,7.25
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_006.wav,F018,F,mercado,"[[209.31802818]
 [210.36830712]
 [211.13761472]
 [210.91710232]
 [210.1226476 ]
 [209.66926577]
 [209.60184891]
 [209.60198218]
 [209.15873357]
 [208.97423975]
 [208.43049664]
 [208.5217977 ]
 [208.53978243]
 [209.28417321]
 [210.20963185]
 [211.07174026]
 [212.3560061 ]
 [209.27232931]
 [206.45231522]
 [204.54851375]
 [203.47451577]
 [202.86436687]
 [202.67155598]
 [203.14086895]
 [203.27157623]
 [203.38302821]
 [204.03788782]
 [215.77461565]
 [227.12966617]
 [227.32259347]
 [227.12320156]
 [227.05287129]
 [227.78951268]
 [229.71348689]
 [231.90502356]
 [233.07320633]
 [233.25115405]]",213.26,9.67
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_007.wav,F018,F,mercado,"[[210.733048  ]
 [208.33060272]
 [205.97680023]
 [205.20423192]
 [204.76967729]
 [204.76011871]
 [204.14416359]
 [203.25006372]
 [202.37020725]
 [201.89484221]
 [202.07408467]
 [203.07777934]
 [204.12795887]
 [204.83587417]
 [205.49168186]
 [215.73316078]
 [212.70375412]
 [208.80636798]
 [206.74794263]
 [205.1414543 ]
 [204.17609364]
 [203.66337918]
 [203.01573014]
 [202.32675935]
 [201.89008101]
 [202.25245195]
 [204.09169187]
 [219.409919  ]
 [219.25101515]
 [218.72984137]
 [217.81907362]
 [223.29988051]
 [224.32154749]
 [224.11002424]
 [224.08063361]
 [223.87187006]
 [224.67708512]
 [225.82097603]
 [226.44340903]]",210.6,8.65
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_008.wav,F018,F,mercado,"[[214.49184314]
 [212.08272721]
 [210.72083002]
 [209.1669679 ]
 [207.92876318]
 [207.07738398]
 [206.54611506]
 [206.47382416]
 [207.46988234]
 [208.28083718]
 [208.76526155]
 [208.8863957 ]
 [208.65693015]
 [209.14061504]
 [209.84573386]
 [208.85759173]
 [211.08329102]
 [207.23390141]
 [204.544301  ]
 [202.43375186]
 [201.60117099]
 [201.91139335]
 [210.05618198]
 [210.56133583]
 [207.84919195]
 [214.4768823 ]
 [213.96004452]
 [212.12712442]
 [210.53338983]
 [209.19458316]
 [209.15551559]
 [209.45441773]
 [210.36448685]
 [218.76128901]
 [219.42512997]
 [220.02625498]
 [220.31036717]
 [220.52307462]
 [221.3116827 ]
 [221.75212036]]",210.83,5.2
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_009.wav,F018,F,mercado,"[[208.94805506]
 [207.18239117]
 [207.04888406]
 [207.51475631]
 [207.41433633]
 [207.57170366]
 [207.73820251]
 [207.64774849]
 [207.95648324]
 [207.77097024]
 [208.1001753 ]
 [208.33736796]
 [208.44329777]
 [209.10519261]
 [208.1795276 ]
 [207.87755119]
 [204.47688574]
 [204.61647763]
 [211.00139045]
 [210.91035053]
 [210.43712967]
 [208.82050592]
 [209.76479336]
 [211.19303487]
 [210.82051098]
 [210.2671362 ]
 [209.69629479]
 [209.70541044]
 [209.11915622]
 [208.71884014]
 [208.2176157 ]
 [207.60007874]
 [207.57107835]
 [208.38186998]
 [209.05814794]
 [210.2838101 ]
 [210.63156365]
 [210.84298757]
 [211.62234791]]",208.73,1.61
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F018_010.wav,F018,F,mercado,"[[215.32959016]
 [212.95382228]
 [212.07658613]
 [211.32391972]
 [210.54975267]
 [209.89137461]
 [209.54568564]
 [209.59958945]
 [210.06373285]
 [210.76792363]
 [212.17512547]
 [213.52955555]
 [214.71220795]
 [216.38195364]
 [217.71288125]
 [212.78548374]
 [213.85538698]]",212.54,2.38
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_001.wav,F019,F,mercado,"[[188.23708447]
 [192.264893  ]
 [193.56018334]
 [194.72526442]
 [195.70859765]
 [196.25030173]
 [196.64816078]
 [197.29718875]
 [198.4166491 ]
 [199.23651594]
 [198.80260577]
 [157.60535695]
 [155.65559586]
 [154.69213855]
 [154.41344705]
 [154.37408649]
 [154.92452159]
 [155.88056329]
 [157.48035481]
 [159.54764663]
 [162.34093632]
 [164.71354333]
 [165.55821102]
 [165.47337383]
 [164.70564354]
 [163.28790997]
 [166.83994706]
 [167.83621773]
 [169.62979481]
 [171.39007051]
 [221.32437203]
 [224.8911358 ]
 [228.00897026]
 [231.41449398]]",180.09,23.39
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_002.wav,F019,F,mercado,"[[193.34350081]
 [192.39891032]
 [191.98336001]
 [190.00238279]
 [189.91703488]
 [188.54540675]
 [187.99316082]
 [188.28222296]
 [189.57610089]
 [192.13727693]
 [195.3215972 ]
 [198.31682149]
 [200.96675052]
 [202.26785676]
 [176.62836812]
 [173.23204146]
 [170.86370882]
 [168.39401425]
 [166.4134837 ]
 [165.00777298]
 [163.91043955]
 [163.1451568 ]
 [162.95775232]
 [163.25505752]
 [163.6645043 ]
 [164.34808576]
 [165.34190663]
 [166.6289498 ]
 [168.10628594]
 [169.99492367]
 [170.72422246]
 [170.85360414]
 [179.20875134]
 [179.9809102 ]
 [179.22708561]
 [220.43632705]
 [230.3829568 ]
 [234.47798118]
 [246.16450356]
 [248.44948756]
 [250.37135756]
 [248.29854797]
 [250.16218647]]",190.27,27.26
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_003.wav,F019,F,mercado,"[[181.6527282 ]
 [180.75563098]
 [181.25285704]
 [182.04260477]
 [183.40924061]
 [184.66544294]
 [191.05348005]
 [190.84770145]
 [191.34009829]
 [192.20779336]
 [193.52889946]
 [195.07334278]
 [196.0642725 ]
 [196.0277424 ]
 [194.96218298]
 [175.57988708]
 [172.88273557]
 [170.38141591]
 [167.4092646 ]
 [165.47507256]
 [164.12585127]
 [163.12781957]
 [162.22623658]
 [161.11825102]
 [160.79867757]
 [160.09574416]
 [159.52331137]
 [159.80451425]
 [159.61711317]
 [177.52648286]
 [219.43491716]
 [221.45364555]
 [224.15773103]
 [228.54813064]
 [233.14979101]
 [251.34162604]]",185.91,23.39
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_004.wav,F019,F,mercado,"[[179.33540526]
 [179.76060538]
 [180.9737178 ]
 [182.41625175]
 [184.20577944]
 [185.54401985]
 [186.64785492]
 [191.84589344]
 [191.17898359]
 [190.96169007]
 [191.86001688]
 [193.97030991]
 [196.42853672]
 [198.28841589]
 [200.47767356]
 [202.84954082]
 [203.55258172]
 [202.36939932]
 [168.67682023]
 [166.07895522]
 [164.26885799]
 [163.32015512]
 [162.9677208 ]
 [163.04316454]
 [162.98360566]
 [162.95616421]
 [163.11504294]
 [163.74011058]
 [164.56557914]
 [165.51062446]
 [167.54120541]
 [169.22071789]
 [170.86557713]
 [172.04613447]
 [172.60625393]
 [179.73119688]
 [181.63533459]
 [223.47504147]]",180.29,15.21
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_005.wav,F019,F,mercado,"[[185.50592061]
 [186.79717313]
 [196.59638492]
 [197.34627964]
 [197.76792836]
 [198.48711978]
 [199.88320391]
 [201.55730058]
 [203.25426361]
 [203.91882015]
 [203.01851132]
 [165.11038351]
 [163.34938884]
 [161.93813378]
 [160.97515744]
 [160.34816367]
 [160.34186415]
 [161.48106683]
 [163.22851212]
 [165.35001907]
 [166.88451312]
 [169.12302577]
 [171.45017906]
 [173.9389998 ]
 [175.46925805]
 [176.25135809]
 [181.72465924]
 [181.76822144]
 [182.62538857]
 [182.96206794]
 [183.57636832]
 [220.36030662]]",181.32,16.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_006.wav,F019,F,mercado,"[[199.09696732]
 [200.28772681]
 [200.93042818]
 [201.89489384]
 [201.6882706 ]
 [202.59203384]
 [204.0116668 ]
 [206.6751135 ]
 [208.41570811]
 [210.00674434]
 [211.92251026]
 [212.84714667]
 [212.49255745]
 [167.73787436]
 [165.69698049]
 [164.38151227]
 [163.80140039]
 [163.36586707]
 [163.350672  ]
 [163.90616094]
 [164.87427735]
 [165.16243895]
 [165.37500634]
 [165.821343  ]
 [166.88620332]
 [167.85920157]
 [169.00743917]
 [169.88851999]
 [170.35600227]
 [170.44052558]
 [202.22296622]
 [203.53172898]
 [205.8743743 ]]",185.22,19.78
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_007.wav,F019,F,mercado,"[[202.2178776 ]
 [206.3830945 ]
 [207.52598361]
 [208.55375848]
 [210.09638875]
 [212.34218316]
 [215.11988327]
 [218.27603456]
 [221.13404019]
 [223.02975689]
 [224.21877056]
 [172.86423922]
 [170.61447556]
 [168.59173363]
 [167.09211588]
 [166.63642279]
 [166.70522803]
 [166.6979663 ]
 [166.1898237 ]
 [165.24141367]
 [164.05732614]
 [163.23577979]
 [163.50502754]
 [218.57123652]
 [219.5493822 ]
 [220.62018732]]",192.66,24.52
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_008.wav,F019,F,mercado,"[[198.48748899]
 [200.6270966 ]
 [202.37396874]
 [204.47377086]
 [208.06050177]
 [208.70708398]
 [209.35998974]
 [211.32224223]
 [220.21583701]
 [223.66413692]
 [228.07608643]
 [232.50943381]
 [235.63543683]
 [237.88281675]
 [175.53404463]
 [172.66461818]
 [170.29298472]
 [168.30175698]
 [167.12629765]
 [166.56733927]
 [166.69186812]
 [167.25495657]
 [167.67512103]
 [168.42001612]
 [168.73115581]
 [169.52553402]
 [170.78526643]
 [172.78152529]
 [175.30323182]
 [178.19517757]
 [181.03949648]
 [182.04906416]
 [181.51577258]
 [180.41018746]
 [179.49668813]
 [208.72932032]
 [210.93851139]
 [213.11955663]
 [215.42306609]
 [217.58558593]
 [219.99342992]
 [223.12090913]
 [227.28578412]
 [229.66328989]
 [231.44770911]]",196.65,24.0
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_009.wav,F019,F,mercado,"[[197.53031152]
 [200.00122612]
 [201.33995872]
 [202.72747885]
 [204.73318732]
 [208.43519136]
 [212.49958332]
 [220.43621457]
 [222.98960288]
 [225.07130629]
 [227.0485295 ]
 [227.27312894]
 [174.69656567]
 [171.88929641]
 [170.27591158]
 [169.40321797]
 [169.8620619 ]
 [170.55618023]
 [171.41654485]
 [172.32790409]
 [173.45345392]
 [174.38467919]
 [174.6961265 ]
 [174.88680622]
 [175.29034396]
 [177.23543504]
 [178.92105603]
 [179.38583098]
 [178.71005551]
 [177.14685146]
 [182.32947741]
 [183.93158778]
 [184.49243513]
 [183.86990702]
 [182.76854729]
 [203.00175804]
 [204.3025062 ]
 [204.97185414]
 [205.10932283]
 [205.72131917]]",190.63,18.37
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F019_010.wav,F019,F,mercado,"[[205.88467757]
 [206.3113313 ]
 [206.0475727 ]
 [206.82801561]
 [208.65539581]
 [210.56686747]
 [212.26589853]
 [213.29579642]
 [213.2262611 ]
 [181.18694443]
 [177.37570696]]",203.79,11.89
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/mercado_F020_001.wav,F020,F,mercado,"[[202.52307019]
 [203.09463213]
 [204.35111701]
 [204.6645635 ]
 [204.71097759]
 [204.16569241]
 [203.0695574 ]
 [181.71553668]
 [179.33669184]
 [177.45827751]
 [175.96633081]
 [174.70062845]
 [173.91601243]
 [172.91182442]
 [171.86143472]
 [171.12301417]
 [170.71590006]
 [170.58578999]
 [170.94036688]
 [171.99939883]
 [173.05886107]
 [173.25335746]
 [173.3374475 ]
 [173.45665217]
 [179.51878366]
 [181.1581522 ]
 [181.9742102 ]
 [182.77338524]
 [183.21815419]
 [183.38187143]
 [182.71538796]
 [181.20654758]
 [179.72080059]]",182.38,11.82
